person_id,crash_id,gender,age,road_user,age_group
3147,20213106,Male,77,Driver,75_or_older
3148,20211100,Female,20,Driver,17_to_25
3149,20211093,Female,64,Driver,40_to_64
3150,20213032,Male,65,Passenger,65_to_74
3151,20213032,Male,87,Passenger,75_or_older
3152,20214003,Male,31,Driver,26_to_39
3153,20211021,Female,94,Passenger,75_or_older
3154,20211161,Male,41,Driver,40_to_64
3155,20211256,Male,28,Driver,26_to_39
3156,20215065,Male,52,Motorcycle rider,40_to_64
3157,20213070,Male,80,Pedal cyclist,75_or_older
3158,20213132,Male,27,Motorcycle rider,26_to_39
3159,20212056,Male,10,Passenger,0_to_16
3160,20217014,Female,39,Passenger,26_to_39
3161,20213046,Male,64,Motorcycle rider,40_to_64
3162,20214037,Male,50,Motorcycle rider,40_to_64
3163,20211135,Male,6,Passenger,0_to_16
3164,20211234,Male,65,Motorcycle rider,65_to_74
3165,20213170,Male,59,Motorcycle rider,40_to_64
3166,20214061,Male,60,Motorcycle rider,40_to_64
3167,20213235,Female,55,Passenger,40_to_64
3168,20213212,Male,85,Driver,75_or_older
3169,20214023,Male,68,Driver,65_to_74
3170,20211151,Male,65,Driver,65_to_74
3171,20212060,Male,32,Motorcycle rider,26_to_39
3172,20211089,Male,25,Driver,17_to_25
3173,20215041,Male,25,Driver,17_to_25
3174,20213123,Male,17,Passenger,17_to_25
3175,20211145,Male,55,Pedal cyclist,40_to_64
3176,20216009,Male,18,Passenger,17_to_25
3177,20211078,Male,23,Driver,17_to_25
3178,20211207,Male,21,Pedestrian,17_to_25
3179,20211059,Male,31,Driver,26_to_39
3180,20211059,Male,22,Passenger,17_to_25
3181,20212154,Male,23,Driver,17_to_25
3182,20215020,Male,49,Motorcycle rider,40_to_64
3183,20212019,Male,67,Driver,65_to_74
3184,20213144,Male,74,Pedestrian,65_to_74
3185,20213199,Male,57,Driver,40_to_64
3186,20212186,Male,31,Driver,26_to_39
3187,20213082,Male,48,Motorcycle rider,40_to_64
3188,20211006,Male,62,Motorcycle rider,40_to_64
3189,20213003,Female,47,Driver,40_to_64
3190,20213003,Male,2,Passenger,0_to_16
3191,20213141,Male,64,Driver,40_to_64
3192,20214030,Female,80,Driver,75_or_older
3193,20214054,Female,59,Passenger,40_to_64
3194,20215125,Female,38,Driver,26_to_39
3195,20213230,Male,17,Driver,17_to_25
3196,20212179,Male,60,Pedal cyclist,40_to_64
3197,20215157,Male,80,Driver,75_or_older
3198,20211077,Male,43,Driver,40_to_64
3199,20212049,Male,68,Driver,65_to_74
3200,20213135,Female,47,Passenger,40_to_64
3201,20213135,Male,50,Driver,40_to_64
3202,20213135,Female,48,Passenger,40_to_64
3203,20214062,Male,85,Driver,75_or_older
3204,20213112,Male,66,Motorcycle rider,65_to_74
3205,20211199,Male,42,Motorcycle rider,40_to_64
3206,20212092,Female,24,Driver,17_to_25
3207,20211152,Male,43,Driver,40_to_64
3208,20212036,Female,24,Motorcycle pillion passenger,17_to_25
3209,20213093,Male,30,Motorcycle rider,26_to_39
3210,20213151,Male,35,Pedestrian,26_to_39
3211,20213057,Male,18,Driver,17_to_25
3212,20215059,Male,25,Driver,17_to_25
3213,20211212,Male,46,Driver,40_to_64
3214,20211106,Female,43,Pedestrian,40_to_64
3215,20211184,Male,85,Driver,75_or_older
3216,20215154,Male,14,Passenger,0_to_16
3217,20213183,Male,39,Motorcycle rider,26_to_39
3218,20217012,Male,22,Motorcycle rider,17_to_25
3219,20211063,Male,32,Motorcycle rider,26_to_39
3220,20217009,Male,52,Pedestrian,40_to_64
3221,20213177,Female,54,Pedestrian,40_to_64
3222,20213101,Male,84,Driver,75_or_older
3223,20212095,Male,89,Driver,75_or_older
3224,20213185,Male,63,Driver,40_to_64
3225,20214091,Male,42,Driver,40_to_64
3226,20214081,Male,78,Driver,75_or_older
3227,20212128,Male,68,Pedestrian,65_to_74
3228,20215102,Female,58,Passenger,40_to_64
3229,20212098,Male,85,Passenger,75_or_older
3230,20212098,Female,84,Driver,75_or_older
3231,20214059,Male,77,Driver,75_or_older
3232,20211177,Male,68,Pedal cyclist,65_to_74
3233,20214001,Male,90,Pedestrian,75_or_older
3234,20212119,Male,78,Pedal cyclist,75_or_older
3235,20215127,Male,49,Motorcycle rider,40_to_64
3236,20213002,Male,19,Pedestrian,17_to_25
3237,20216013,Female,80,Driver,75_or_older
3238,20213087,Male,47,Driver,40_to_64
3239,20213030,Male,19,Motorcycle rider,17_to_25
3240,20212021,Male,46,Driver,40_to_64
3241,20211116,Male,19,Driver,17_to_25
3242,20211076,Male,26,Motorcycle rider,26_to_39
3243,20211136,Female,11,Passenger,0_to_16
3244,20212008,Male,20,Driver,17_to_25
3245,20215077,Female,24,Passenger,17_to_25
3246,20213129,Male,24,Motorcycle rider,17_to_25
3247,20212066,Male,45,Motorcycle rider,40_to_64
3248,20214047,Male,31,Motorcycle rider,26_to_39
3249,20211191,Male,36,Motorcycle rider,26_to_39
3250,20215044,Female,20,Driver,17_to_25
3251,20212106,Male,23,Driver,17_to_25
3252,20212134,Female,22,Passenger,17_to_25
3253,20212053,Male,38,Motorcycle rider,26_to_39
3254,20217008,Male,71,Motorcycle rider,65_to_74
3255,20212111,Male,49,Motorcycle rider,40_to_64
3256,20211011,Male,46,Driver,40_to_64
3257,20213068,Male,19,Driver,17_to_25
3258,20213157,Male,52,Driver,40_to_64
3259,20212012,Male,52,Pedal cyclist,40_to_64
3260,20211203,Female,86,Driver,75_or_older
3261,20215140,Female,27,Motorcycle pillion passenger,26_to_39
3262,20213090,Male,52,Motorcycle rider,40_to_64
3263,20212072,Male,50,Motorcycle rider,40_to_64
3264,20215088,Male,20,Driver,17_to_25
3265,20215155,Male,61,Driver,40_to_64
3266,20215147,Male,56,Driver,40_to_64
3267,20213155,Male,34,Driver,26_to_39
3268,20215055,Female,83,Pedestrian,75_or_older
3269,20211020,Male,37,Motorcycle rider,26_to_39
3270,20213130,Male,67,Driver,65_to_74
3271,20215121,Male,49,Driver,40_to_64
3272,20216022,Female,84,Driver,75_or_older
3273,20215014,Male,76,Motorcycle rider,75_or_older
3274,20212090,Male,69,Driver,65_to_74
3275,20211030,Male,60,Driver,40_to_64
3276,20215040,Male,90,Pedestrian,75_or_older
3277,20213188,Female,32,Driver,26_to_39
3278,20212159,Male,16,Passenger,0_to_16
3279,20212159,Male,15,Passenger,0_to_16
3280,20212159,Male,17,Passenger,17_to_25
3281,20212159,Male,16,Driver,0_to_16
3282,20214013,Male,24,Driver,17_to_25
3283,20215142,Male,15,Passenger,0_to_16
3284,20215142,Male,17,Passenger,17_to_25
3285,20211154,Male,64,Driver,40_to_64
3286,20215132,Female,63,Pedal cyclist,40_to_64
3287,20212077,Female,71,Driver,65_to_74
3288,20212077,Female,42,Passenger,40_to_64
3289,20216014,Female,4,Pedestrian,0_to_16
3290,20211094,Female,19,Driver,17_to_25
3291,20212146,Male,62,Pedal cyclist,40_to_64
3292,20211015,Male,10,Passenger,0_to_16
3293,20211015,Female,32,Driver,26_to_39
3294,20211015,Female,6,Passenger,0_to_16
3295,20211108,Male,32,Motorcycle rider,26_to_39
3296,20213165,Male,62,Driver,40_to_64
3297,20214086,Female,70,Pedal cyclist,65_to_74
3298,20214079,Female,91,Driver,75_or_older
3299,20214010,Male,74,Motorcycle rider,65_to_74
3300,20215128,Male,72,Passenger,65_to_74
3301,20213062,Male,34,Motorcycle rider,26_to_39
3302,20215089,Female,66,Passenger,65_to_74
3303,20211055,Male,38,Pedestrian,26_to_39
3304,20213128,Female,37,Driver,26_to_39
3305,20213128,Male,39,Passenger,26_to_39
3306,20213128,Female,2,Passenger,0_to_16
3307,20213128,Male,34,Driver,26_to_39
3308,20211048,Male,52,Driver,40_to_64
3309,20211048,Female,41,Driver,40_to_64
3310,20213210,Male,29,Passenger,26_to_39
3311,20212055,Female,35,Driver,26_to_39
3312,20212055,Male,1,Passenger,0_to_16
3313,20212055,Female,8,Passenger,0_to_16
3314,20212151,Female,51,Driver,40_to_64
3315,20213084,Male,51,Motorcycle rider,40_to_64
3316,20215028,Female,69,Driver,65_to_74
3317,20216031,Female,75,Passenger,75_or_older
3318,20216031,Male,45,Passenger,40_to_64
3319,20217010,Female,29,Passenger,26_to_39
3320,20211237,Male,82,Driver,75_or_older
3321,20211197,Male,35,Driver,26_to_39
3322,20215002,Male,71,Pedestrian,65_to_74
3323,20211160,Male,49,Driver,40_to_64
3324,20215022,Male,27,Driver,26_to_39
3325,20213113,Male,77,Driver,75_or_older
3326,20213133,Female,79,Passenger,75_or_older
3327,20213232,Male,40,Driver,40_to_64
3328,20215030,Male,40,Motorcycle rider,40_to_64
3329,20212175,Male,24,Driver,17_to_25
3330,20213096,Male,29,Driver,26_to_39
3331,20213096,Male,40,Passenger,40_to_64
3332,20211029,Male,76,Driver,75_or_older
3333,20211029,Male,70,Passenger,65_to_74
3334,20213085,Female,83,Passenger,75_or_older
3335,20213040,Male,70,Pedal cyclist,65_to_74
3336,20213126,Male,69,Driver,65_to_74
3337,20213222,Male,17,Pedestrian,17_to_25
3338,20211244,Male,20,Driver,17_to_25
3339,20215038,Male,20,Driver,17_to_25
3340,20213217,Male,27,Driver,26_to_39
3341,20213066,Male,70,Driver,65_to_74
3342,20211172,Male,18,Motorcycle rider,17_to_25
3343,20211125,Male,34,Driver,26_to_39
3344,20217006,Male,15,Pedestrian,0_to_16
3345,20216020,Male,45,Motorcycle rider,40_to_64
3346,20215049,Male,43,Driver,40_to_64
3347,20213058,Male,31,Driver,26_to_39
3348,20212058,Male,36,Driver,26_to_39
3349,20212058,Female,46,Passenger,40_to_64
3350,20216025,Male,56,Driver,40_to_64
3351,20215145,Male,21,Pedestrian,17_to_25
3352,20213218,Male,18,Passenger,17_to_25
3353,20214017,Male,18,Driver,17_to_25
3354,20212023,Male,26,Motorcycle rider,26_to_39
3355,20212014,Male,85,Driver,75_or_older
3356,20213028,Female,60,Driver,40_to_64
3357,20213023,Female,40,Motorcycle rider,40_to_64
3358,20212171,Male,16,Pedestrian,0_to_16
3359,20211118,Male,86,Driver,75_or_older
3360,20213248,Male,85,Passenger,75_or_older
3361,20214070,Female,85,Passenger,75_or_older
3362,20214070,Male,90,Driver,75_or_older
3363,20212076,Female,19,Passenger,17_to_25
3364,20212076,Male,16,Passenger,0_to_16
3365,20213024,Male,59,Motorcycle rider,40_to_64
3366,20217023,Male,50,Motorcycle rider,40_to_64
3367,20213142,Male,46,Driver,40_to_64
3368,20213139,Male,77,Pedestrian,75_or_older
3369,20212071,Male,50,Driver,40_to_64
3370,20211220,Male,48,Driver,40_to_64
3371,20211236,Male,18,Driver,17_to_25
3372,20216033,Female,79,Pedestrian,75_or_older
3373,20214028,Male,68,Driver,65_to_74
3374,20212118,Male,20,Driver,17_to_25
3375,20211057,Male,64,Driver,40_to_64
3376,20213196,Male,25,Motorcycle rider,17_to_25
3377,20212074,Female,63,Pedestrian,40_to_64
3378,20211126,Male,58,Driver,40_to_64
3379,20211045,Female,86,Driver,75_or_older
3380,20215110,Female,37,Driver,26_to_39
3381,20212210,Male,80,Pedestrian,75_or_older
3382,20215015,Female,82,Passenger,75_or_older
3383,20216029,Male,57,Driver,40_to_64
3384,20211113,Female,79,Driver,75_or_older
3385,20213192,Female,77,Passenger,75_or_older
3386,20213118,Male,60,Driver,40_to_64
3387,20213019,Female,54,Passenger,40_to_64
3388,20212124,Male,45,Driver,40_to_64
3389,20213012,Female,24,Driver,17_to_25
3390,20212187,Male,77,Driver,75_or_older
3391,20212044,Male,58,Driver,40_to_64
3392,20212109,Male,30,Driver,26_to_39
3393,20215007,Male,31,Motorcycle rider,26_to_39
3394,20213016,Male,58,Passenger,40_to_64
3395,20213016,Male,59,Driver,40_to_64
3396,20213016,Male,45,Driver,40_to_64
3397,20211249,Male,33,Passenger,26_to_39
3398,20212005,Male,22,Driver,17_to_25
3399,20211088,Male,15,Pedestrian,0_to_16
3400,20215123,Male,58,Driver,40_to_64
3401,20213010,Male,18,Driver,17_to_25
3402,20213010,Male,17,Passenger,17_to_25
3403,20214066,Male,19,Driver,17_to_25
3404,20213120,Female,20,Passenger,17_to_25
3405,20212088,Female,63,Pedestrian,40_to_64
3406,20215091,Male,29,Motorcycle rider,26_to_39
3407,20215153,Female,82,Pedestrian,75_or_older
3408,20214078,Male,73,Driver,65_to_74
3409,20216024,Female,25,Driver,17_to_25
3410,20216024,Male,36,Passenger,26_to_39
3411,20213073,Male,59,Driver,40_to_64
3412,20211148,Male,19,Motorcycle rider,17_to_25
3413,20213103,Male,17,Motorcycle rider,17_to_25
3414,20212180,Female,68,Passenger,65_to_74
3415,20216028,Male,22,Driver,17_to_25
3416,20215139,Male,18,Driver,17_to_25
3417,20213231,Female,31,Driver,26_to_39
3418,20213237,Male,35,Passenger,26_to_39
3419,20211260,Male,40,Motorcycle rider,40_to_64
3420,20217015,Male,37,Pedestrian,26_to_39
3421,20211049,Male,53,Pedestrian,40_to_64
3422,20215082,Male,34,Driver,26_to_39
3423,20214012,Female,51,Passenger,40_to_64
3424,20215131,Male,73,Driver,65_to_74
3425,20212050,Female,78,Pedestrian,75_or_older
3426,20213238,Female,39,Driver,26_to_39
3427,20212079,Male,67,Passenger,65_to_74
3428,20214016,Male,33,Driver,26_to_39
3429,20211026,Male,27,Motorcycle rider,26_to_39
3430,20215005,Male,28,Driver,26_to_39
3431,20212096,Male,52,Driver,40_to_64
3432,20213078,Male,17,Motorcycle rider,17_to_25
3433,20213004,Female,28,Passenger,26_to_39
3434,20213097,Male,24,Pedestrian,17_to_25
3435,20212189,Male,18,Driver,17_to_25
3436,20212189,Male,18,Passenger,17_to_25
3437,20211050,Male,19,Driver,17_to_25
3438,20212052,Male,27,Driver,26_to_39
3439,20217024,Female,30,Passenger,26_to_39
3440,20213039,Female,60,Driver,40_to_64
3441,20213107,Male,55,Motorcycle rider,40_to_64
3442,20216006,Female,46,Passenger,40_to_64
3443,20216006,Male,46,Driver,40_to_64
3444,20215046,Male,34,Driver,26_to_39
3445,20211068,Male,52,Pedestrian,40_to_64
3446,20212147,Male,26,Motorcycle rider,26_to_39
3447,20217016,Male,36,Driver,26_to_39
3448,20213080,Female,35,Passenger,26_to_39
3449,20213080,Male,7,Passenger,0_to_16
3450,20213080,Female,5,Passenger,0_to_16
3451,20215143,Male,27,Driver,26_to_39
3452,20212149,Male,63,Driver,40_to_64
3453,20213035,Female,29,Passenger,26_to_39
3454,20213035,Female,12,Passenger,0_to_16
3455,20211239,Female,55,Driver,40_to_64
3456,20211064,Male,40,Driver,40_to_64
3457,20217031,Male,49,Driver,40_to_64
3458,20214025,Male,9,Passenger,0_to_16
3459,20212158,Male,45,Motorcycle rider,40_to_64
3460,20216019,Male,33,Passenger,26_to_39
3461,20211241,Male,27,Motorcycle rider,26_to_39
3462,20211221,Male,51,Pedestrian,40_to_64
3463,20212002,Male,57,Driver,40_to_64
3464,20213029,Female,19,Driver,17_to_25
3465,20211120,Male,44,Driver,40_to_64
3466,20212039,Female,79,Pedal cyclist,75_or_older
3467,20212063,Female,84,Driver,75_or_older
3468,20213005,Male,31,Motorcycle rider,26_to_39
3469,20211040,Male,55,Motorcycle rider,40_to_64
3470,20212148,Male,17,Passenger,17_to_25
3471,20215061,Male,52,Passenger,40_to_64
3472,20213169,Female,39,Driver,26_to_39
3473,20213017,Male,23,Driver,17_to_25
3474,20213169,Male,56,Driver,40_to_64
3475,20214014,Male,66,Motorcycle rider,65_to_74
3476,20215052,Male,86,Pedestrian,75_or_older
3477,20214021,Female,64,Pedestrian,40_to_64
3478,20211012,Male,87,Pedestrian,75_or_older
3479,20213182,Male,59,Motorcycle rider,40_to_64
3480,20211175,Female,78,Pedestrian,75_or_older
3481,20214024,Female,61,Passenger,40_to_64
3482,20214024,Male,40,Driver,40_to_64
3483,20211196,Male,33,Driver,26_to_39
3484,20217019,Female,53,Pedestrian,40_to_64
3485,20213160,Male,21,Driver,17_to_25
3486,20211062,Male,26,Driver,26_to_39
3487,20212038,Male,56,Passenger,40_to_64
3488,20213079,Female,29,Passenger,26_to_39
3489,20214072,Male,36,Passenger,26_to_39
3490,20211038,Male,89,Pedestrian,75_or_older
3491,20217028,Male,30,Driver,26_to_39
3492,20211227,Male,88,Pedestrian,75_or_older
3493,20218003,Male,84,Pedestrian,75_or_older
3494,20212204,Female,75,Pedestrian,75_or_older
3495,20211047,Male,23,Driver,17_to_25
3496,20213219,Male,45,Pedestrian,40_to_64
3497,20213180,Male,86,Driver,75_or_older
3498,20212177,Male,36,Driver,26_to_39
3499,20213054,Male,18,Driver,17_to_25
3500,20212182,Female,53,Pedestrian,40_to_64
3501,20212022,Male,66,Driver,65_to_74
3502,20211003,Male,31,Motorcycle rider,26_to_39
3503,20211072,Male,68,Pedestrian,65_to_74
3504,20213200,Male,40,Motorcycle rider,40_to_64
3505,20213038,Female,37,Driver,26_to_39
3506,20211074,Male,50,Motorcycle rider,40_to_64
3507,20211028,Male,27,Driver,26_to_39
3508,20214052,Male,50,Driver,40_to_64
3509,20213077,Male,84,Passenger,75_or_older
3510,20211115,Female,19,Driver,17_to_25
3511,20211014,Female,83,Pedestrian,75_or_older
3512,20212165,Female,67,Driver,65_to_74
3513,20211252,Male,29,Motorcycle rider,26_to_39
3514,20211104,Male,70,Driver,65_to_74
3515,20212211,Female,81,Pedestrian,75_or_older
3516,20214063,Male,24,Passenger,17_to_25
3517,20211069,Male,45,Driver,40_to_64
3518,20215099,Male,27,Driver,26_to_39
3519,20217029,Female,35,Driver,26_to_39
3520,20214032,Male,51,Driver,40_to_64
3521,20212141,Male,68,Pedestrian,65_to_74
3522,20211096,Male,71,Pedal cyclist,65_to_74
3523,20211095,Male,18,Motorcycle rider,17_to_25
3524,20212089,Male,63,Motorcycle rider,40_to_64
3525,20213061,Female,57,Driver,40_to_64
3526,20211142,Male,51,Motorcycle rider,40_to_64
3527,20213048,Male,30,Motorcycle rider,26_to_39
3528,20213033,Male,25,Motorcycle rider,17_to_25
3529,20213156,Male,19,Driver,17_to_25
3530,20212188,Female,47,Driver,40_to_64
3531,20214069,Male,64,Passenger,40_to_64
3532,20211158,Female,17,Driver,17_to_25
3533,20213041,Male,27,Motorcycle rider,26_to_39
3534,20211144,Male,52,Pedal cyclist,40_to_64
3535,20216021,Male,66,Driver,65_to_74
3536,20212018,Female,50,Driver,40_to_64
3537,20211186,Male,83,Pedestrian,75_or_older
3538,20214053,Male,19,Motorcycle rider,17_to_25
3539,20217022,Male,60,Driver,40_to_64
3540,20211216,Male,30,Driver,26_to_39
3541,20215004,Female,25,Driver,17_to_25
3542,20213105,Male,32,Motorcycle rider,26_to_39
3543,20212103,Female,84,Pedestrian,75_or_older
3544,20212047,Male,79,Pedestrian,75_or_older
3545,20215021,Male,17,Driver,17_to_25
3546,20212064,Male,1,Pedestrian,0_to_16
3547,20211228,Female,66,Passenger,65_to_74
3548,20211218,Female,78,Passenger,75_or_older
3549,20215073,Male,32,Driver,26_to_39
3550,20213173,Female,43,Driver,40_to_64
3551,20213034,Female,61,Driver,40_to_64
3552,20213171,Male,27,Driver,26_to_39
3553,20215009,Male,32,Driver,26_to_39
3554,20214073,Female,44,Pedestrian,40_to_64
3555,20213146,Male,23,Pedestrian,17_to_25
3556,20213146,Female,26,Driver,26_to_39
3557,20215098,Male,45,Motorcycle rider,40_to_64
3558,20213099,Male,13,Driver,0_to_16
3559,20211162,Female,25,Driver,17_to_25
3560,20212099,Male,22,Motorcycle rider,17_to_25
3561,20213100,Female,48,Passenger,40_to_64
3562,20212003,Female,20,Driver,17_to_25
3563,20212107,Female,80,Pedestrian,75_or_older
3564,20215096,Female,14,Driver,0_to_16
3565,20211150,Male,90,Pedestrian,75_or_older
3566,20215070,Male,88,Driver,75_or_older
3567,20215070,Male,54,Driver,40_to_64
3568,20211259,Female,75,Driver,75_or_older
3569,20211036,Female,69,Driver,65_to_74
3570,20211036,Female,77,Passenger,75_or_older
3571,20212166,Male,25,Driver,17_to_25
3572,20212178,Male,72,Pedal cyclist,65_to_74
3573,20212020,Male,67,Driver,65_to_74
3574,20213124,Male,26,Motorcycle rider,26_to_39
3575,20215148,Male,45,Motorcycle rider,40_to_64
3576,20211255,Male,69,Pedestrian,65_to_74
3577,20213125,Male,48,Passenger,40_to_64
3578,20217013,Male,16,Driver,0_to_16
3579,20213072,Male,48,Driver,40_to_64
3580,20214038,Male,70,Pedestrian,65_to_74
3581,20211134,Male,27,Driver,26_to_39
3582,20213225,Male,55,Passenger,40_to_64
3583,20215045,Male,39,Driver,26_to_39
3584,20211192,Male,21,Pedestrian,17_to_25
3585,20211053,Male,29,Passenger,26_to_39
3586,20215083,Male,70,Pedestrian,65_to_74
3587,20215011,Male,60,Motorcycle rider,40_to_64
3588,20215056,Male,55,Motorcycle rider,40_to_64
3589,20213158,Female,30,Passenger,26_to_39
3590,20213009,Male,16,Passenger,0_to_16
3591,20211129,Male,39,Driver,26_to_39
3592,20213060,Male,28,Driver,26_to_39
3593,20217011,Male,29,Driver,26_to_39
3594,20213186,Male,67,Driver,65_to_74
3595,20215053,Female,26,Driver,26_to_39
3596,20213194,Female,46,Passenger,40_to_64
3597,20212104,Male,50,Driver,40_to_64
3598,20214005,Male,52,Driver,40_to_64
3599,20213209,Female,90,Driver,75_or_older
3600,20213211,Male,48,Motorcycle rider,40_to_64
3601,20211209,Male,52,Driver,40_to_64
3602,20216026,Male,24,Driver,17_to_25
3603,20213091,Female,85,Passenger,75_or_older
3604,20217032,Male,54,Pedestrian,40_to_64
3605,20212190,Female,23,Driver,17_to_25
3606,20211079,Female,57,Passenger,40_to_64
3607,20211079,Male,27,Driver,26_to_39
3608,20211257,Female,46,Passenger,40_to_64
3609,20212070,Male,37,Driver,26_to_39
3610,20213203,Male,78,Pedal cyclist,75_or_older
3611,20215033,Male,71,Motorcycle rider,65_to_74
3612,20211111,Male,48,Motorcycle rider,40_to_64
3613,20211231,Male,57,Motorcycle rider,40_to_64
3614,20212169,Male,43,Motorcycle rider,40_to_64
3615,20211123,Female,67,Driver,65_to_74
3616,20217001,Female,58,Driver,40_to_64
3617,20214048,Male,69,Pedal cyclist,65_to_74
3618,20211258,Male,26,Motorcycle rider,26_to_39
3619,20211222,Female,14,Pedestrian,0_to_16
3620,20211022,Male,18,Driver,17_to_25
3621,20216012,Male,29,Motorcycle rider,26_to_39
3622,20215068,Male,12,Passenger,0_to_16
3623,20215006,Male,44,Driver,40_to_64
3624,20211034,Male,16,Motorcycle rider,0_to_16
3625,20217004,Female,36,Passenger,26_to_39
3626,20215100,Male,25,Driver,17_to_25
3627,20211190,Male,45,Driver,40_to_64
3628,20215036,Male,24,Driver,17_to_25
